id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,number_of_reviews_ltm,last_review,calculated_host_listings_count,availability_365
33789954,MarYsol Apartment by the bay,29368939,Andreea,,San Giljan,35.919,14.48993,Entire home/apt,89,2,25,7,2020-03-08,1,118
44056516,Shabby chic Bedroom in Charming villa- St.Julians,337501733,Ieva,,San Giljan,35.9205,14.48756,Private room,50,2,0,0,,1,90
26490489,DOUBLE PRIVATE room very close to the SEA,188756607,Steven,,San Giljan,35.91854,14.4874,Private room,31,1,10,0,2019-01-12,8,0
35526679,Johnny`s Apartment (Room 3),250033544,Chanelle & Steve,,San Giljan,35.92297,14.4903,Private room,25,2,16,6,2020-10-20,4,346
26215659,"Brand new, modern 2 bed 2 bath apt in St. Julian's",197026586,Andrew,,San Giljan,35.91239,14.48955,Entire home/apt,63,3,46,9,2020-03-12,1,0
23394541,House of Character,171409029,Maria,,San Giljan,35.91599,14.49295,Entire home/apt,695,5,1,1,2020-01-02,3,0
30042401,Great location in PACEVILLE: ONLY GIRLS,44767564,Osni,,San Giljan,35.92791,14.48935,Shared room,10,1,4,0,2019-08-10,1,0
30126277,Modern and super central 3 bedroom apartment!,209768285,Anna Grace,,San Giljan,35.92027,14.48816,Entire home/apt,34,6,38,15,2020-10-11,2,0
27475794,Exceptional boutique apartment with sea views A3,123724814,Maria,,San Giljan,35.92309,14.49197,Entire home/apt,59,2,68,20,2020-10-25,7,174
34881868,Superior Apartment sleep 2,54860633,Peter,,San Giljan,35.9241,14.48874,Private room,80,1,0,0,,5,352
42960493,"Sea View Triplex, Room with private Bathroom, 2",331793979,Ania,,San Giljan,35.92084,14.49121,Private room,80,2,0,0,,11,147
31686801,KNGTS-Luxury Spacious Designer Hotel Rm St. Julian,19460842,Amr,,San Giljan,35.92132,14.48994,Private room,90,1,1,0,2019-07-10,25,364
32034116,"35N- Cozy, Private and Modern Room New Building",19460842,Amr,,San Giljan,35.92123,14.49086,Private room,86,1,1,0,2019-07-09,25,238
42256283,CENTRAL SAINT JULIANS! APARTMENT in SPINOLA BAY!,334401708,Leyla,,San Giljan,35.91908,14.49072,Entire home/apt,150,1,0,0,,2,147
43924486,Sea view apartment i St Julians,334283503,Richard,,San Giljan,35.92072,14.48985,Entire home/apt,150,3,2,2,2020-09-04,1,359
152275,"2. St. Julians, Private Room. 2  beds with AC",732702,Santina,,San Giljan,35.91796,14.48802,Private room,28,2,53,3,2020-08-01,2,302
31740491,35N- Sea View Contemporary Penthouse St. Julians,19460842,Amr,,San Giljan,35.92283,14.4902,Private room,123,1,0,0,,25,238
40417174,"Private room in a new hostel, great location",53131720,Fernanda,,San Giljan,35.92306,14.48725,Private room,50,1,1,1,2019-12-09,3,298
44121848,Mediterranean Holiday Seaside Apartment,307168780,Blue,,San Giljan,35.92038,14.4868,Entire home/apt,100,1,0,0,,13,89
3053285,Modern Apartment  Best Tourist Area,2307970,Mariella,,San Giljan,35.91737,14.48757,Entire home/apt,116,3,59,6,2020-09-03,23,365
26099094,Shared Room in Bay Apartments (A1) - Women Only,128186504,Janice,,San Giljan,35.91848,14.48963,Shared room,24,4,2,0,2019-08-24,6,0
41040252,PV HOSTEL,18183419,Aldo,,San Giljan,35.92343,14.48967,Shared room,10,1,1,1,2020-01-07,3,359
44085444,Comet Guest House Summer,288055622,Jorge,,San Giljan,35.92104,14.48712,Shared room,9,2,1,1,2020-08-03,17,179
16065638,"Swieqi Apartment, sleeps 6",96168258,Jeffrey,,San Giljan,35.91787,14.48707,Entire home/apt,38,3,122,19,2020-10-15,2,58
44096754,Seafront Studio in St George's Bay,351823696,Adelbert,,San Giljan,35.92539,14.48652,Entire home/apt,60,2,3,3,2020-10-06,25,330
35258328,"Central St Julian's, with stunning bay views.",86701673,Gillian,,San Giljan,35.91813,14.48834,Entire home/apt,165,7,0,0,,1,173
8667196,Charming St. Julians Apartment,45532686,Jonathan,,San Giljan,35.92388,14.49014,Entire home/apt,49,3,56,9,2020-10-18,1,152
33797980,Spinola Park Heights - The Studio,1774894,Short Lets Malta,,San Giljan,35.91834,14.49014,Entire home/apt,82,4,1,0,2019-10-05,132,264
45199900,San giulian appartament,259011771,Tiziana,,San Giljan,35.92462,14.48709,Entire home/apt,49,3,1,1,2020-10-03,6,267
44425179,☀ A Two bedroom apartment in the ♥ of St Julians ♬,3528888,Casa Rooms,,San Giljan,35.92331,14.49142,Entire home/apt,40,3,4,4,2020-09-24,52,0
39915300,Villa with pool in St. Julian's Paceville,2987073,Pit,,San Giljan,35.92338,14.49081,Shared room,11,1,6,6,2020-05-03,17,323
39519452,Sunset Zen at St. George's Bay,169278478,Luke,,San Giljan,35.92468,14.48947,Entire home/apt,177,3,12,12,2020-09-13,2,353
5257175,Prime location: 3 Bedroom/3 Bath+Terrace,15842314,Steffan,,San Giljan,35.91863,14.48874,Entire home/apt,96,4,59,3,2020-08-20,2,365
33794882,Spinola Park Height Apartments - The Duplex,1774894,Short Lets Malta,,San Giljan,35.91787,14.48941,Entire home/apt,108,4,1,1,2020-01-14,132,318
40026777,Spinola Park Heights Duplex Penthouse,1774894,Short Lets Malta,,San Giljan,35.91834,14.49018,Entire home/apt,115,4,3,3,2020-08-17,132,254
44680353,Duplex Penthouse st Julian's Bay Sea front,118325962,Alberto,,San Giljan,35.91753,14.49066,Entire home/apt,100,4,1,1,2020-09-05,4,6
42116813,"Perfect location,1 min away from sea-St Julians-FR",250838077,Luana,,San Giljan,35.91746,14.48994,Entire home/apt,100,3,1,1,2020-08-03,7,122
16855402,"Sands - ground floor, seaviews, garden,jacuzzi spa",92799015,Paul,,San Giljan,35.92554,14.48916,Entire home/apt,95,3,41,3,2020-03-07,8,160
41457218,Paceville Deluxe Apartment,326245124,Luca,,San Giljan,35.92156,14.48966,Private room,35,1,0,0,,1,269
19912050,Luxury Penthouse St Julians Sea View Luxury Finish,88973516,Jonathan,,San Giljan,35.92295,14.4889,Entire home/apt,1000,3,6,0,2018-09-10,1,90
11936500,Spacious apartment-up to 6 persons,63721338,Maria,,San Giljan,35.91788,14.48943,Entire home/apt,100,3,69,1,2020-01-04,1,179
39889374,Mediterranean Luxurious Resort Holiday Apartment,307168780,Blue,,San Giljan,35.92424,14.49016,Entire home/apt,100,1,0,0,,13,365
33001535,Paceville Central,87541887,Nicola Junior,,San Giljan,35.92281,14.4904,Entire home/apt,87,1,1,0,2019-05-20,1,359
23887728,Beautiful Seafront Apartment in St Julian's,44157698,Kevin,,San Giljan,35.91777,14.49143,Entire home/apt,132,5,1,0,2018-07-26,1,364
13552422,"Large Terrace with Marina View, Portomaso",34352106,Adrian,,San Giljan,35.92191,14.49114,Entire home/apt,150,3,1,0,2016-09-04,8,269
32135167,BRIGHT & AIRY 2 BEDROOM FLAT WITH VALLEY VIEWS,8543664,Jonathan,,San Giljan,35.91744,14.48769,Entire home/apt,75,6,1,1,2020-02-13,2,25
44565197,Holiday vibes St Julians,18138762,Darren,,San Giljan,35.92108,14.49136,Entire home/apt,54,1,0,0,,6,364
16997058,Hub Studio Apartment,44581471,Charlot,,San Giljan,35.91645,14.48742,Private room,200,1,3,0,2017-09-03,1,365
9481908,Charming Views seafront St Julians Apartment,1774894,Short Lets Malta,,San Giljan,35.91851,14.49175,Entire home/apt,131,7,12,1,2020-06-23,132,204
26630847,New luxurious boutique apartment close to sea A2,123724814,Maria,,San Giljan,35.92309,14.49197,Entire home/apt,36,2,50,12,2020-10-19,7,178
19743909,Central bright and breezy stylish Luxury Apartment,123724814,Maria,,San Giljan,35.92006,14.49021,Entire home/apt,140,3,64,5,2020-08-30,7,161
27536715,Seaview Portomaso Apartment,6265995,Alina,,San Giljan,35.92191,14.49265,Entire home/apt,156,2,22,3,2020-08-31,1,270
43966294,Egali Accommodation,91259395,Egali,,San Giljan,35.92179,14.492,Shared room,12,3,3,3,2020-08-27,5,86
34528141,Spinola Park - The Studio Loft,1774894,Short Lets Malta,,San Giljan,35.91813,14.48834,Entire home/apt,100,4,3,0,2019-10-06,132,259
10116202,***Home Away From Home***,51914311,Stefano,,San Giljan,35.91769,14.48941,Entire home/apt,90,4,88,14,2020-09-26,1,165
33935102,St Julian’s 30 seconds from Spinola Bay!,250912920,Marlena Karolina,,San Giljan,35.91777,14.48933,Private room,129,1,1,0,2019-08-15,1,180
28754769,Ensuite room in apartment in Swieqi,10455658,Steffi,,San Giljan,35.9189,14.48694,Private room,25,1,5,1,2020-08-08,2,364
10305973,"Elegant B&B in St. Julian's,  twin room",51419938,Barbara,,San Giljan,35.91842,14.48838,Private room,46,1,35,0,2019-08-20,9,214
32038157,Double bedroom with private bathroom,6899688,Seby,,San Giljan,35.91725,14.48733,Private room,150,3,2,0,2019-04-28,7,3
39887621,Golden Mile RIVIERA Holiday Seaside Apartment,307168780,Blue,,San Giljan,35.92559,14.48997,Private room,100,1,0,0,,13,365
4237567,St Julian Seafront Duplex 4-bed,1774894,Short Lets Malta,,San Giljan,35.92001,14.49179,Entire home/apt,190,7,14,2,2020-09-27,132,300
26619051,GetawaysMalta-Spinola Bay Seafront Apt St Julian’s,199655806,GetawaysMalta Neville,,San Giljan,35.91839,14.49213,Entire home/apt,96,5,2,0,2019-08-02,34,60
10304851,"8Villa B&B in St. Julian's, double room",51419938,Barbara,,San Giljan,35.9215,14.48872,Private room,60,1,50,0,2019-08-02,9,208
39097788,St Julian's DOUBLE room with ENSUITE washroom,6264611,Maureen,,San Giljan,35.91978,14.48834,Private room,30,3,0,0,,7,89
21779135,Beautiful Duplex Penthouse Spinola Bay St Julians,34332444,Eva,,San Giljan,35.9197,14.49312,Entire home/apt,135,3,75,5,2020-02-27,4,141
10306435,"8Villa B&B in St. Julian's,  triple room.",51419938,Barbara,,San Giljan,35.92218,14.48998,Private room,72,1,7,0,2019-09-02,9,214
10278561,"8Villa B&B in St Julians,  double bedroom",51419938,Barbara,,San Giljan,35.92098,14.48851,Private room,60,1,15,0,2019-07-15,9,211
35536006,Luxury Penthouse Sea view,31252497,Erik,,San Giljan,35.92218,14.48856,Entire home/apt,250,3,5,1,2020-08-19,1,338
29717504,Spinola Bay Apartment,27778938,Stefan,,San Giljan,35.92089,14.49213,Entire home/apt,220,4,1,1,2020-07-19,1,357
10172315,Ocean View Resort Unit - 2 bd/2 ba,12120199,Abhishek,,San Giljan,35.9288,14.49006,Entire home/apt,63,4,2,0,2019-04-05,1,0
34361277,Cosy home in the touristic centre of Malta,3247437,Vadim,,San Giljan,35.92219,14.49277,Entire home/apt,120,3,6,1,2020-08-16,1,218
36784535,Private room -  Suite with balcony,1774894,Short Lets Malta,,San Giljan,35.91813,14.48834,Private room,150,1,0,0,,132,270
10305661,"8Villa B&B in St Julian's,  triple room",51419938,Barbara,,San Giljan,35.92065,14.48801,Private room,73,1,5,0,2019-10-06,9,208
32155907,"Double bedroom, nice position in shared apartment",6899688,Seby,,San Giljan,35.91723,14.48759,Private room,120,3,2,0,2019-05-18,7,0
43920628,The drayton appartment hôtel  Penthouse .02,351471315,Olivier,,San Giljan,35.92348,14.48997,Entire home/apt,80,1,6,6,2020-10-03,7,316
13553543,Outstanding 3 Bedroom Apartment in St Julian's,34972737,Shaun,,San Giljan,35.92395,14.48693,Entire home/apt,254,3,59,5,2020-09-03,5,364
34173317,Boutique Apartments St.Julians,252806379,Marcello,,San Giljan,35.92135,14.49134,Entire home/apt,300,3,0,0,,7,365
34173871,Boutique Apartments Penthouse,252806379,Marcello,,San Giljan,35.9221,14.49,Entire home/apt,150,3,0,0,,7,365
38756014,Diamond Suites on Malta- studio sleep 3-4,30787515,Brooke,,San Giljan,35.92477,14.48731,Entire home/apt,96,3,0,0,,2,57
4282175,Lovely Spacious Flat in St Julians,7565120,Rosella,,San Giljan,35.91993,14.48904,Entire home/apt,64,3,63,2,2019-11-25,3,176
38136238,"My Yellow, by the sea, eco friendly, sleeps 16",268976327,Jonathan & Benjamin,,San Giljan,35.92333,14.4924,Entire home/apt,150,2,29,24,2020-10-12,1,338
14096728,SEA VIEW RETREAT,84218414,Roderick,,San Giljan,35.92447,14.49153,Entire home/apt,117,5,97,5,2020-03-07,1,173
25047930,Sea Front luxury 4 bedroom apartment - Spinola Bay,2337423,Alexia,,San Giljan,35.91775,14.49232,Entire home/apt,93,3,41,11,2020-09-14,8,353
10011260,"Elegant B&B in  St. Julian's,  double room",51419938,Barbara,,San Giljan,35.91829,14.4866,Private room,70,1,2,0,2016-07-25,9,208
10793240,Villa B&B in St. Julian's,51419938,Barbara,,San Giljan,35.92056,14.48715,Private room,500,1,6,1,2019-11-27,9,336
44794023,Lovely 2BR Penthouse for Long Stays!,358170575,Ben,,San Giljan,35.92187,14.49005,Entire home/apt,90,28,0,0,,5,269
43177328,House with Rooftop Lounge in St. Julians,187433418,Joshua,,San Giljan,35.91863,14.48972,Entire home/apt,120,2,1,1,2020-08-15,2,363
33552232,Boutique Apartments St.Julian's,252806379,Marcello,,San Giljan,35.92197,14.48999,Entire home/apt,400,3,0,0,,7,365
331111,Joe Ann Apartment (3) Paceville,1690105,Joseph,,San Giljan,35.9245,14.48962,Entire home/apt,70,3,52,4,2020-03-28,5,365
43826570,2 Bedroom Apartment close to Paceville,350479671,Joseph,,San Giljan,35.92232,14.48904,Entire home/apt,68,1,0,0,,1,179
44609934,Spinola Park Apartment with terrace,1774894,Short Lets Malta,,San Giljan,35.9178,14.48913,Entire home/apt,107,3,0,0,,132,270
12861996,SModern Studio Apartment,70308374,Veronica,,San Giljan,35.91852,14.487,Entire home/apt,59,1,29,0,2019-08-21,6,364
8295360,GetawaysMalta_Spinola Bay 3 bedroom Apartment  B,1419619,GetawaysMalta,,San Giljan,35.9187,14.49148,Entire home/apt,138,3,17,1,2020-02-25,60,45
650508,GetawaysMalta - Spinola Bay Apartment A,1419619,GetawaysMalta,,San Giljan,35.91827,14.49161,Entire home/apt,138,3,26,0,2019-10-06,60,0
44824229,Lovely St. Julian's 3BR for Long Stays,358170575,Ben,,San Giljan,35.92211,14.48957,Entire home/apt,90,28,0,0,,5,265
9568704,Modern St Julian's Apartment,42548482,Ingrid,,San Giljan,35.92065,14.4916,Entire home/apt,130,3,53,1,2019-11-30,3,363
17460954,"Big room, king bed with private bathroom",115552993,Michelangelo,,San Giljan,35.91373,14.49383,Private room,32,2,129,10,2020-03-02,1,0
17889988,NEW SeaView Apartment,103517225,John,,San Giljan,35.91871,14.49087,Entire home/apt,78,3,103,11,2020-03-15,2,0
17938322,"Sliema, Balluta Modern Fifth Floor Apartment",108576579,Dean,,San Giljan,35.91365,14.49532,Entire home/apt,75,3,23,1,2019-12-31,1,0
4381953,Seafront apartment in Spinola bay,22751496,Antoine,,San Giljan,35.91955,14.49252,Entire home/apt,73,5,23,2,2019-12-07,4,365
33001872,GetawaysMalta- SeaSpray 2 in St Julian's Paceville,199655806,GetawaysMalta Neville,,San Giljan,35.91993,14.49222,Entire home/apt,87,5,2,1,2020-07-17,34,0
17424601,Charming Spinola Bay St Julians - 2 Bedroom Apt,34332444,Eva,,San Giljan,35.91958,14.4931,Entire home/apt,74,3,75,8,2020-03-09,4,144
6736230,Lovely Spinola Bay St Julians - 2 Bedroom Apt,34332444,Eva,,San Giljan,35.91962,14.49294,Entire home/apt,81,3,98,8,2020-02-09,4,144
199432,1.  St. Julians Private Room rent with AC,732702,Santina,,San Giljan,35.91794,14.48802,Private room,25,2,90,5,2020-03-15,2,324
10278302,"8Villa B&B in St Julians, double bedroom",51419938,Barbara,,San Giljan,35.92045,14.48763,Private room,52,1,25,0,2019-06-25,9,214
14420874,Portomaso - NEW Design Duplex Apartment,8752483,Luca,,San Giljan,35.92154,14.49148,Entire home/apt,106,7,39,6,2020-08-20,1,179
14947426,Great seaview modern and comfy 2 bedroom flat for 4,42097064,Adam,,San Giljan,35.91693,14.49269,Entire home/apt,80,5,9,0,2019-10-08,1,0
12323005,Off St Julians cosy & central apartment,18998304,Mary Grace,,San Giljan,35.91195,14.48892,Entire home/apt,68,5,19,0,2018-08-28,2,365
42912756,"Habitacion dos camas sencillas, baño compartido",240592616,Victor,,San Giljan,35.91988,14.48925,Private room,40,1,0,0,,5,264
34466826,Spinola Park Heights - The Loft,1774894,Short Lets Malta,,San Giljan,35.91813,14.48834,Entire home/apt,108,4,0,0,,132,256
44239936,Room Malta,208017298,Paulo,,San Giljan,35.91551,14.49002,Private room,30,1,0,0,,3,84
44743914,Home Sweet Home,207844391,Thais,,San Giljan,35.91408,14.49297,Private room,35,1,0,0,,4,363
44379950,"St. Julian's 2 Single beds, Pvt. Bathroom  TV & AC",349296546,Matthew,,San Giljan,35.91413,14.48477,Private room,42,1,0,0,,21,180
19957159,Lovely and quiet,30720700,Talal,,San Giljan,35.91136,14.48496,Private room,35,1,9,1,2019-12-01,1,271
41908605,Double room in a Villa in St Julians 3,98349920,Richard,,San Giljan,35.91483,14.48408,Private room,30,1,0,0,,17,359
30061949,"Torri Katur Apartment 1 Room 1, Shared common areas",162228587,Robert,,San Giljan,35.92518,14.48556,Private room,49,1,4,2,2019-11-25,35,208
30238660,"Torri Katur Apartment 3 Room 4, Shared Common Areas",162228587,Robert,,San Giljan,35.92455,14.48682,Private room,41,1,1,0,2019-04-28,35,237
30200898,Torri Katur Apartment 2 Room 3; Shared Common Areas,162228587,Robert,,San Giljan,35.92249,14.48691,Private room,39,1,2,1,2020-02-16,35,365
14940474,Comfortable Double Bedroom,84585029,Sandro,,San Giljan,35.91288,14.49416,Private room,175,3,0,0,,2,365
44072357,Large and Bright St Julians Central 1,162228587,Robert,,San Giljan,35.92476,14.4861,Entire home/apt,104,1,2,2,2020-08-18,35,333
35886636,St Julian's LUX Apartment',7895274,I,,San Giljan,35.91617,14.48944,Entire home/apt,120,1,1,0,2019-06-23,5,364
42753652,Savoy flat 6 vista mare in Sliema Malta,53130436,Italy,,San Giljan,35.91038,14.49415,Entire home/apt,120,1,0,0,,10,90
27944593,"Seafront St.Julians, Malta Apartment",140598191,Joe,,San Giljan,35.9175,14.49162,Entire home/apt,146,3,1,0,2019-08-24,5,3
39882989,Blue marine,259011771,Tiziana,,San Giljan,35.91771,14.48747,Entire home/apt,91,3,1,1,2020-02-01,6,354
13034828,"S.  Julians, Very large and comfortable space.",36857757,Neville,,San Giljan,35.91859,14.49154,Entire home/apt,89,3,38,0,2018-11-02,1,298
5916011,Joe Ann apartment 1) Paceville.,1690105,Joseph,,San Giljan,35.92406,14.49126,Entire home/apt,80,3,42,0,2019-08-07,5,365
44573991,Comfy Urban Studio,18138762,Darren,,San Giljan,35.92298,14.48892,Entire home/apt,42,1,0,0,,6,90
38899169,BModern Studio Apartment,70308374,Veronica,,San Giljan,35.91755,14.48812,Entire home/apt,68,1,0,0,,6,364
43360410,Spinola Park 1-bedroom Penthouse,1774894,Short Lets Malta,,San Giljan,35.9184,14.49004,Entire home/apt,168,2,0,0,,132,270
8620928,Spinola Bay Seafront Duplex pth,1774894,Short Lets Malta,,San Giljan,35.91996,14.49183,Entire home/apt,150,3,20,6,2020-08-06,132,99
40057897,Lovely 2BR Seafront Flat - Views of Spinola Bay,40004498,Nathalie,,San Giljan,35.91747,14.49202,Entire home/apt,80,14,16,16,2020-09-05,5,352
30285367,SIMPLE ST JULIANS STUDIO WITH BALCONY,222213302,Simon,,San Giljan,35.92104,14.49082,Entire home/apt,50,5,1,0,2019-04-22,11,180
39726911,Beautiful Villa with pool in St. Julian's,2987073,Pit,,San Giljan,35.92014,14.48654,Shared room,10,1,1,1,2019-10-31,17,365
26387315,Urban Oasis St Julians Garden,166540910,Urban  MT,,San Giljan,35.91707,14.48784,Entire home/apt,68,2,17,0,2019-10-15,12,0
26688121,New! Modern bedroom with private bathroom and yard,102589717,Pri,,San Giljan,35.91609,14.49081,Private room,30,1,22,0,2019-10-06,1,0
1078358,"Portomaso Malta, Central Apartment",5932768,Muge,,San Giljan,35.91358,14.48701,Entire home/apt,100,5,0,0,,1,365
29974030,GetawaysMalta-SpinolaBay Seafront Ap St Julian’s V,1419619,GetawaysMalta,,San Giljan,35.91839,14.49213,Entire home/apt,138,3,3,0,2019-10-14,60,55
44387089,Saint Julians boutique Apartments,357082461,Kirsten,,San Giljan,35.92077,14.49083,Entire home/apt,100,1,1,1,2020-08-22,3,180
34174330,Boutique Apartments Paceville,252806379,Marcello,,San Giljan,35.92215,14.49127,Entire home/apt,299,3,1,0,2019-05-26,7,365
45697596,3 bedrooms super cozy apartment,144035288,Vincenzo,,San Giljan,35.92253,14.48977,Entire home/apt,72,2,0,0,,2,352
34917970,Sunny Side apartment - St Julians,18138762,Darren,,San Giljan,35.92098,14.48939,Entire home/apt,41,1,30,19,2020-08-09,6,180
43773636,Egali Accommodation,91259395,Egali,,San Giljan,35.92177,14.49219,Private room,12,3,7,7,2020-10-01,5,88
42829521,Cosy Spacious apartment close seafront,6899688,Seby,,San Giljan,35.91895,14.4873,Entire home/apt,180,2,0,0,,7,0
43438763,Grand appartement au calme à St Julians,34706852,Leila,,San Giljan,35.91828,14.4909,Entire home/apt,95,2,7,7,2020-08-22,1,0
41788782,Beautiful 3 Bedroom Town House with Private Pool,904930,Adrian,,San Giljan,35.91679,14.49056,Entire home/apt,713,7,0,0,,8,0
43797475,Penthouse ★ Large Terrace ★ Centre of St Julians,299683219,Urban Living,,San Giljan,35.92128,14.48889,Entire home/apt,54,2,2,2,2020-10-09,12,0
